poi	9928	2	0	1	2897.9368283891426	20007.533986519295	59.0	3257	19910	2	0.00121972	4
poi	9927	2	0	1	11956.732270291757	18850.20675444582	39.0	11961	18858	3	0.00148394	3
poi	9926	2	0	1	7432.385602134497	19706.771204268996	59.00000000000001	7460	19762	5	0.00091725	2
poi	9925	2	3	1	10498.791612520548	19932.724552077627	25.125	10361	19971	2	0.00127225	4
poi	9924	2	1	1	11882.533730066642	6061.114958047664	58.99999999999999	11863	6095	3	0.00146526	2
poi	9923	2	0	1	12707.456860072904	8649.121139385454	59.0	12341	8297	4	0.00140446	4
poi	9922	2	1	1	10715.071272209545	6170.99717987939	59.0	10650	6304	4	0.00157593	3
poi	9921	2	0	1	8039.86872137455	22556.058252694547	59.0	8399	22799	2	0.00129610	4
poi	9920	2	0	1	12246.50447745335	13411.169603027498	58.99999999999999	12204	13364	2	0.00079611	2
poi	9919	2	0	1	16349.075818554247	18497.492936201346	134.0	16275	18495	4	0.00184202	2
poi	9918	2	0	1	10629.72717977691	16400.53454065155	59.00000000000001	10638	16420	3	0.00184592	4
poi	9917	2	0	1	20100.559072369266	17900.232000459033	26.0	20863	17758	2	0.00137650	4
poi	9916	2	0	1	13467.461964482809	8623.39143172494	201.0	13444	8248	4	0.00054886	4
poi	9915	2	2	1	7483.271777467126	8133.749255356316	50.25	7532	8186	3	0.00118664	4
poi	9914	2	0	1	10564.10622399956	13930.489211555141	59.0	10481	13852	3	0.00130512	4
poi	9913	2	1	1	16505.829498132935	28430.63853604182	59.0	16456	28325	2	0.00081913	2
poi	9912	2	1	1	9710.0	21275.0	59.0	9710	21353	3	0.00132043	3
poi	9911	2	1	1	11121.058823529413	23739.764705882353	59.0	11159	23760	5	0.00098673	4
poi	9910	2	0	1	5278.751603943914	22364.387017715148	13.0	5524	22095	2	0.00154895	4
poi	9909	2	4	1	11802.933532885841	24010.446790077458	12.5625	11877	23837	2	0.00068070	2
poi	9908	2	0	1	8616.566593094656	8071.307195196283	59.00000000000001	8550	8025	2	0.00053816	3
poi	9907	2	1	1	14971.690918522958	12203.158050529237	29.0	14795	12302	4	0.00113043	2
poi	9906	2	0	1	13278.021818869729	6200.909775017295	201.0	13316	7468	2	0.00057861	3
poi	9905	2	1	1	8404.444638820607	7552.833512120609	59.0	8496	7431	4	0.00152030	3
poi	9904	2	1	1	15985.478049876192	8748.504577816655	59.0	15841	8730	3	0.00075953	4
poi	9903	2	1	1	7998.631356008444	16766.474273406257	59.0	8006	16747	3	0.00087736	3
poi	9902	2	0	1	12754.312417618947	21742.25417572661	59.0	12696	21898	4	0.00121499	3
poi	9901	2	0	1	14327.841181655434	19814.169248329617	59.0	14045	19438	2	0.00078126	4
poi	9900	2	0	1	3966.1645630463254	25087.638961923294	134.0	3213	25125	5	0.00051223	3
poi	9899	2	1	1	11687.929282229734	16783.85675514742	89.0	11717	16768	4	0.00051984	2
poi	9898	2	1	1	9555.648907750552	6698.740341516023	59.0	9522	6773	2	0.00178618	4
poi	9897	2	1	1	8210.054044705394	7748.420706015658	59.0	8224	7745	2	0.00052047	4
poi	9896	2	4	1	13277.644769341116	20538.713359019024	12.5625	13308	20551	5	0.00135992	3
poi	9895	2	1	1	20944.113839479425	13625.018768323935	26.000000000000004	20735	13294	2	0.00182818	3
poi	9894	2	0	1	10534.97736621806	19533.144638107828	89.0	10464	19544	4	0.00071175	2
poi	9893	2	0	1	19389.965233104656	11179.496552002118	26.0	19206	11497	4	0.00057679	2
poi	9892	2	0	1	16582.22820532791	17872.547723594824	26.0	16507	17914	4	0.00075446	4
poi	9891	2	3	1	8875.893562987389	18889.965632192794	25.125000000000004	8875	18890	5	0.00130902	4
poi	9890	2	4	1	20695.482369419733	11638.06081615087	12.5625	20531	11652	4	0.00198167	4
poi	9889	2	1	1	14845.428523248758	12025.573365718668	58.99999999999999	14827	12018	2	0.00064551	3
poi	9888	2	0	1	14888.180804455447	21187.254041976685	134.0	14844	21170	4	0.00060991	4
poi	9887	2	2	1	3579.3114171006305	16961.9215707225	50.25	3639	16883	4	0.00068127	2
poi	9886	2	1	1	20118.03283131057	26015.18059183098	100.5	19876	25737	3	0.00140314	4
poi	9885	2	5	1	10879.244395322874	18762.630249443137	6.28125	10886	18770	3	0.00060057	4
poi	9884	2	0	1	13178.771204268995	14706.614397865502	59.0	13222	14685	2	0.00190906	4
poi	9883	2	1	1	11212.276709790674	10355.650597760889	59.0	11283	10322	5	0.00084882	2
poi	9882	2	1	1	7975.641286751943	18023.0	59.0	8035	18023	3	0.00136315	3
poi	9881	2	0	1	5045.657310825859	17994.48095992545	59.00000000000001	5079	18012	4	0.00078128	3
poi	9880	2	4	1	19789.514835598417	12803.391788818537	12.5625	19497	12836	2	0.00102791	2
poi	9879	2	0	1	11181.246887857811	27428.25941682981	59.0	11251	27326	3	0.00152431	4
poi	9878	2	1	1	11345.854573601657	5417.160963168002	58.99999999999999	11336	5405	2	0.00173003	4
poi	9877	2	0	1	10479.357952706147	22364.920768044816	67.0	10582	22244	3	0.00133551	3
poi	9876	2	0	1	12356.842573420628	17918.995160156846	59.0	12389	18091	3	0.00083868	3
poi	9875	2	0	1	13017.022547849996	26328.374004474197	59.0	13059	26304	4	0.00053331	4
poi	9874	2	0	1	10897.039717666685	11187.814964741967	59.00000000000001	10976	11333	2	0.00189184	2
poi	9873	2	1	1	7046.974712034357	19686.52127631324	59.0	6947	19551	5	0.00158597	4
poi	9872	2	0	1	10901.376297372848	22129.186388229125	59.00000000000001	11018	21993	4	0.00052694	4
poi	9871	2	1	1	8274.76345103659	19591.145115778367	100.5	8405	19607	3	0.00070322	3
poi	9870	2	1	1	3257.095215736932	19908.01104905075	59.0	3266	19722	4	0.00130477	3
poi	9869	2	0	1	15681.946717240771	20139.351688792838	58.99999999999999	15672	20135	5	0.00076149	2
poi	9868	2	3	1	12313.616644869693	24807.30704338818	25.125	12292	24861	3	0.00193328	3
poi	9867	2	0	1	13206.64845396584	7645.960902650236	59.0	12758	7676	4	0.00111609	3
poi	9866	2	2	1	10202.829756354413	16336.309422881852	50.25000000000001	10262	16543	2	0.00129963	4
poi	9865	2	1	1	12171.416438580594	18198.41292283413	89.0	12085	18177	5	0.00180999	4
poi	9864	2	1	1	9925.43140344267	22930.67915926932	67.0	10307	22550	2	0.00160527	2
poi	9863	2	1	1	8327.604906389053	15585.8535921777	59.0	8392	15633	4	0.00087979	2
poi	9862	2	0	1	8965.602121031983	10207.253617191003	59.00000000000001	8960	10219	2	0.00076928	4
poi	9861	2	2	1	15308.249174903944	7316.287960887702	50.25	15607	7318	2	0.00088511	3
poi	9860	2	0	1	14195.516677720041	19319.706767932716	59.0	14240	19285	5	0.00112007	3
poi	9859	2	1	1	13052.11123067783	19318.46029680715	59.00000000000001	13064	19195	2	0.00194668	3
poi	9858	2	1	1	11291.543991974133	12706.103644665982	59.0	11571	12606	2	0.00123533	3
poi	9857	2	0	1	15414.138269253817	5254.461961114872	201.0	14442	4589	2	0.00097310	2
poi	9856	2	0	1	11419.522912778979	19673.10009915915	58.99999999999999	11508	19588	4	0.00111328	3
poi	9855	2	2	1	9795.315889193189	14697.935685359009	50.25	9796	14690	3	0.00088420	4
poi	9854	2	0	1	13906.92811068183	20027.10147036798	59.0	13881	19995	5	0.00116688	3
poi	9853	2	0	1	13105.918096854408	14248.490225976651	89.0	13034	14290	3	0.00150190	4
poi	9852	2	1	1	7917.689655172414	16969.275862068964	59.0	7957	16928	2	0.00182471	4
poi	9851	2	0	1	12043.25758825889	18024.85944084927	89.0	12081	18097	3	0.00187667	2
poi	9850	2	1	1	10193.534474968363	7757.9484621200445	59.0	10185	7962	2	0.00179955	2
poi	9849	2	0	1	8501.714731809316	23767.335162970787	134.0	8520	23710	4	0.00164915	2
poi	9848	2	0	1	6994.148981054213	12198.428355699674	59.0	7289	12326	5	0.00184641	4
poi	9847	2	2	1	13139.631629849642	13901.582161705277	50.25	13170	13815	4	0.00111245	2
poi	9846	2	0	1	12927.29706221844	30106.511024536056	29.0	12777	30132	2	0.00057777	4
poi	9845	2	2	1	12498.309605176062	18065.095512171996	50.25	12430	17835	4	0.00144094	4
poi	9844	2	1	1	12725.67509698662	8090.991233984916	26.0	12729	8219	5	0.00063365	2
poi	9843	2	0	1	7160.466529226598	16604.90430533388	59.0	7090	16676	4	0.00108597	3
poi	9842	2	0	1	10319.025098272632	4058.417555799997	59.0	10336	4212	3	0.00121830	4
poi	9841	2	1	1	8394.72541888068	18698.351238764542	59.0	8402	18747	4	0.00160811	3
poi	9840	2	0	1	7734.321726040027	11648.887936981278	59.0	7829	11793	2	0.00171438	2
poi	9839	2	3	1	15677.588013633811	15400.154903995506	25.125	15665	15378	4	0.00121875	4
poi	9838	2	0	1	14499.19447459916	20113.702459270567	59.0	14599	20193	2	0.00076822	4
poi	9837	2	2	1	10872.885966507936	5722.221629661373	50.25	10868	5746	5	0.00054188	4
poi	9836	2	0	1	14922.992324093468	28541.406306811135	39.0	14865	28430	2	0.00190762	4
poi	9835	2	0	1	14275.562537155904	27556.68236535921	58.99999999999999	14309	27623	3	0.00157883	3
poi	9834	2	0	1	17841.80879225488	11384.140963217204	89.0	17794	11404	4	0.00140519	2
poi	9833	2	3	1	13762.145727494983	19656.39719092226	25.125	13733	19679	2	0.00056558	4
poi	9832	2	0	1	12158.629530047217	13415.095302112504	59.0	12165	13411	5	0.00173651	4
poi	9831	2	0	1	11727.500403914071	17437.378399610094	89.0	11729	17450	3	0.00135280	4
poi	9830	2	4	1	14535.877429982635	28706.7152626767	12.5625	14570	28687	5	0.00060331	4
poi	9829	2	0	1	16138.81161369055	13621.483642553621	59.00000000000001	16197	13569	2	0.00161439	2
poi	9828	2	0	1	16569.262524001166	11716.270613513545	59.0	16558	11752	3	0.00059633	4
poi	9827	2	0	1	14755.479644302177	9538.328145261497	39.0	14707	9642	3	0.00109984	4
poi	9826	2	0	1	12915.76505816364	20167.267079212532	134.0	12780	20082	2	0.00066235	4
poi	9825	2	0	1	10379.799167372637	8580.791298862345	58.99999999999999	10394	8516	2	0.00128969	4
poi	9824	2	0	1	8651.098693282136	12293.505533657002	59.00000000000001	8872	12166	5	0.00061327	2
poi	9823	2	0	1	10626.170404563218	21600.011610013848	59.0	10630	21407	2	0.00169197	2
poi	9822	2	5	1	11074.542279411764	23714.95588235294	6.28125	11159	23760	3	0.00097354	3
poi	9821	2	0	1	14539.39130321852	7348.716353078248	59.0	14434	7066	5	0.00113006	3
poi	9820	2	5	1	12899.751714426933	19609.865092799304	6.28125	12833	19784	3	0.00150432	2
poi	9819	2	0	1	5880.977960426325	19636.717704361366	59.00000000000001	5894	19734	4	0.00071987	3
poi	9818	2	0	1	16448.010405611625	16460.318133037395	59.00000000000001	16379	16522	3	0.00127003	3
poi	9817	2	2	1	11688.164442494332	27761.458889376416	39.0	11662	27768	3	0.00131548	3
poi	9816	2	0	1	14127.433206236557	27533.69673861192	59.0	14132	27542	5	0.00062393	2
poi	9815	2	0	1	8475.3209480058	14533.060856127593	59.0	8468	14372	4	0.00101851	4
poi	9814	2	3	1	7085.860897666925	16870.42329040478	25.125	7778	17186	3	0.00098490	3
poi	9813	2	1	1	11240.692112879758	29112.984087173907	26.0	11197	29053	3	0.00089671	3
poi	9812	2	0	1	15623.37214543662	8777.369023526513	29.000000000000004	15584	8771	3	0.00075796	4
poi	9811	2	0	1	5097.604063748995	17360.823760847485	58.99999999999999	5185	17371	4	0.00134193	2
poi	9810	2	1	1	15246.955697021021	20753.026103263765	59.0	15260	20684	5	0.00121487	4
poi	9809	2	1	1	12938.515123760564	16767.957149410515	59.0	12879	16750	3	0.00151660	4
poi	9808	2	0	1	2609.3141996004815	18237.60772227969	59.0	2531	18109	2	0.00160044	3
poi	9807	2	0	1	11040.70810894338	25418.41520437842	59.0	11099	25221	4	0.00109151	3
poi	9806	2	0	1	11249.501746815515	24250.14413694215	134.0	11250	24249	4	0.00116278	3
poi	9805	2	0	1	8949.05651935682	17480.44319817395	134.0	9042	17545	3	0.00096507	3
poi	9804	2	0	1	12666.55178989841	30227.874635240296	59.0	12624	30154	3	0.00072370	4
poi	9803	2	1	1	11532.868593900082	18779.67762914214	89.0	11447	18987	4	0.00187689	2
poi	9802	2	0	1	17091.68378762321	8569.189632068837	59.0	16461	8183	4	0.00080679	3
poi	9801	2	1	1	5923.258777438205	20070.936285078606	59.0	5920	20141	2	0.00078458	4
poi	9800	2	1	1	7620.962955153008	12437.271609494079	59.00000000000001	7678	12404	3	0.00172746	3
poi	9799	2	1	1	13615.865776997733	27263.056220369617	39.0	13615	27261	4	0.00106396	4
poi	9798	2	1	1	10333.333107345768	25827.475228081592	59.0	10548	25904	2	0.00091945	2
poi	9797	2	0	1	14218.27532299351	20914.53929363447	134.0	14003	20825	2	0.00151796	2
poi	9796	2	6	1	12721.741178349406	19658.877306629925	3.1406249999999996	12674	19768	3	0.00062739	2
poi	9795	2	0	1	7104.289923243768	21605.720215992744	59.0	7120	21594	5	0.00133920	2
poi	9794	2	2	1	12149.58759513945	8943.649427002592	50.25	12141	8929	3	0.00093460	2
poi	9793	2	0	1	11215.624438418045	15946.70283989186	39.0	11288	16071	2	0.00156533	3
poi	9792	2	3	1	13791.098075942198	9280.837154782601	25.125	14025	9270	4	0.00141860	4
poi	9791	2	2	1	10944.058896596955	14768.152695527466	29.0	10879	14764	5	0.00069460	4
poi	9790	2	1	1	13590.269787875373	20026.73276192623	59.0	13595	19997	4	0.00153524	2
poi	9789	2	1	1	11737.667329601121	17587.724462156097	89.0	11730	17528	2	0.00099186	2
poi	9788	2	1	1	11679.58562628623	14049.288377829705	59.0	11629	13938	2	0.00112485	4
poi	9787	2	1	1	11650.006834616905	23746.628248524106	59.0	11494	23686	3	0.00111251	2
poi	9786	2	0	1	14343.0	29130.0	39.0	14343	29167	4	0.00121030	3
poi	9785	2	3	1	11284.489161606232	13572.51106933981	25.125	11158	13662	3	0.00150327	2
poi	9784	2	0	1	8893.729877912934	14313.962748273996	59.0	9065	14245	5	0.00051872	4
poi	9783	2	0	1	11478.232416993613	18364.594865188632	17.0	11462	18402	2	0.00110475	4
poi	9782	2	1	1	4992.235952365146	19348.65679655979	19.0	4992	19349	3	0.00190346	4
poi	9781	2	0	1	17137.25134631745	26797.187463976403	89.0	16989	26861	5	0.00168086	3
poi	9780	2	0	1	14823.715906953243	8220.925238671905	38.99999999999999	14824	8221	4	0.00107357	3
poi	9779	2	0	1	13470.979144720843	13763.568594274491	58.99999999999999	13600	13767	2	0.00063516	3
poi	9778	2	3	1	15381.470794829458	12220.485073699012	25.125	15205	12345	2	0.00175200	2
poi	9777	2	0	1	6922.448686728142	19497.350833961496	59.0	6893	19433	5	0.00194272	4
poi	9776	2	1	1	11822.480195123559	18743.0645370998	39.0	11666	18650	4	0.00158256	4
poi	9775	2	0	1	10244.330778042073	6737.340558639654	29.0	10225	6792	5	0.00083006	2
poi	9774	2	1	1	5916.667685831873	15281.689025302572	29.0	6010	15311	4	0.00128882	4
poi	9773	2	2	1	13422.858601155893	19105.57693770004	50.25	13437	19159	4	0.00107313	4
poi	9772	2	0	1	11377.09066087954	28149.444090513418	19.0	11334	28088	4	0.00075560	4
poi	9771	2	0	1	9515.731766510195	7873.306138811359	59.0	9690	7634	5	0.00075568	3
poi	9770	2	0	1	12587.450076831054	21102.103594332035	134.0	12603	21020	2	0.00185553	2
poi	9769	2	2	1	10388.758320050702	8539.915164768672	50.25	10394	8516	2	0.00103678	3
poi	9768	2	1	1	11365.663329697501	28065.230864037752	39.0	11423	28024	3	0.00197941	2
poi	9767	2	1	1	11499.045137799909	13816.958760590727	59.0	11315	13916	2	0.00141717	4
poi	9766	2	0	1	15275.992193634946	23356.85836380175	39.0	15258	23385	5	0.00084975	4
poi	9765	2	0	1	3742.451341109589	11329.640472738842	29.0	3384	12008	4	0.00116969	4
poi	9764	2	0	1	3896.535590017082	21343.88987512955	134.0	3997	21336	5	0.00180161	4
poi	9763	2	4	1	11634.198399487783	13949.436478873124	12.5625	11704	14103	5	0.00050814	3
poi	9762	2	1	1	10324.863782420818	16828.968179292195	100.5	10305	16741	5	0.00080473	2
poi	9761	2	3	1	11594.026173497461	18667.555830537363	25.125	11569	18692	4	0.00071362	2
poi	9760	2	1	1	12206.099766803618	27891.43711229448	59.0	12126	28034	4	0.00107403	3
poi	9759	2	0	1	13227.945129763999	13843.18952258789	59.0	13170	13815	2	0.00081531	2
poi	9758	2	6	1	13909.567589859796	26819.20505338497	3.140625	13870	26742	5	0.00167418	2
poi	9757	2	3	1	13024.22249815099	25817.326454591053	25.125000000000004	13098	25797	5	0.00053571	3
poi	9756	2	1	1	14960.964167662583	17557.05613655042	25.999999999999996	14877	17601	2	0.00156612	3
poi	9755	2	0	1	6538.933329818853	22251.63951450346	59.0	6543	22242	2	0.00155743	4
poi	9754	2	0	1	8104.276427704142	17702.346693980377	67.0	8450	17784	4	0.00157045	3
poi	9753	2	0	1	8843.299351513246	22106.20620280627	59.0	8757	22051	3	0.00125022	4
poi	9752	2	4	1	13934.763758413064	21107.381879206532	12.5625	13722	21001	4	0.00073370	2
poi	9751	2	0	1	15641.711257635068	20185.631927535407	59.0	15538	20359	5	0.00081277	4
poi	9750	2	0	1	9967.007861436474	16032.79790361694	59.0	10090	16000	4	0.00157914	3
poi	9749	2	1	1	12902.453732761114	15529.983582410252	59.0	12876	15524	3	0.00133416	3
poi	9748	2	0	1	14395.444836698634	15967.69670225093	134.0	14417	15953	5	0.00070387	4
poi	9747	2	1	1	11799.034487344274	12236.448083939023	89.0	11929	12479	3	0.00156453	2
poi	9746	2	0	1	8475.3209480058	14533.060856127593	59.0	8468	14372	2	0.00164811	2
poi	9745	2	3	1	12406.957035048563	26299.293933187513	25.125	12253	26346	2	0.00070350	4
poi	9744	2	0	1	2467.024429966734	16111.882934771758	134.0	2509	16246	5	0.00141144	2
poi	9743	2	0	1	15304.124869171872	15509.399372024985	59.0	15283	15408	4	0.00076839	3
poi	9742	2	0	1	13107.614397865502	18656.771204268996	59.0	13097	18678	2	0.00192396	2
poi	9741	2	0	1	13529.039796499255	28637.738105951135	59.0	13697	28488	4	0.00059193	2
poi	9740	2	0	1	11416.98251564944	23381.049634585186	59.0	11420	23407	3	0.00069746	2
poi	9739	2	0	1	15451.802939939103	9584.40173220421	26.0	15346	9764	4	0.00122160	2
poi	9738	2	2	1	12049.051145897762	13274.451579096863	29.0	12066	13281	4	0.00178406	3
poi	9737	2	4	1	17921.604480666912	20495.345141057136	12.5625	17541	20919	4	0.00144884	4
poi	9736	2	0	1	10808.999559569727	18594.05354523921	59.0	10951	18480	3	0.00055548	3
poi	9735	2	0	1	5438.912686621151	14893.633021996658	59.0	5439	14893	4	0.00088783	3
poi	9734	2	2	1	8422.240362168475	15673.132069419848	50.25	8499	15775	3	0.00118715	3
poi	9733	2	0	1	14170.396394833047	15239.951312892965	59.0	14173	15304	4	0.00094833	2
poi	9732	2	2	1	16117.33632442378	5682.056496959147	26.0	16155	5554	5	0.00108602	3
poi	9731	2	2	1	10714.725903183127	19399.761419156886	50.25	10823	19384	2	0.00170707	3
poi	9730	2	0	1	16096.74444482555	16668.683897658884	59.0	15965	16718	4	0.00184054	3
poi	9729	2	1	1	4971.105819981967	10782.958502622125	59.0	4887	10678	5	0.00057611	4
poi	9728	2	2	1	16557.840290791726	11344.016338181154	50.25	16562	11387	2	0.00159477	4
poi	9727	2	1	1	18335.590451397948	12648.769253600298	13.0	18206	12578	2	0.00079494	3
poi	9726	2	0	1	21768.45299624271	10220.600046825104	13.0	21711	10262	4	0.00155698	4
poi	9725	2	0	1	5251.98101343415	18970.51662838529	59.00000000000001	5169	18858	3	0.00113603	4
poi	9724	2	0	1	9260.560432620603	17748.74429343291	59.0	9378	17803	3	0.00164517	3
poi	9723	2	2	1	8918.991636754698	10721.385304591362	50.25	9020	10880	5	0.00081063	3
poi	9722	2	1	1	4473.213228926405	16859.48239131687	59.00000000000001	4633	16936	3	0.00104930	2
poi	9721	2	0	1	15903.001919230624	8351.306363609569	59.00000000000001	15798	8424	2	0.00089306	2
poi	9720	2	0	1	14121.89234125224	21735.261541182615	59.00000000000001	14131	21736	2	0.00125078	2
poi	9719	2	1	1	14271.58632358066	13191.977298927435	59.0	14245	13165	3	0.00164788	4
poi	9718	2	2	1	3025.1911227881956	17555.40228498655	50.25	3032	17592	5	0.00078570	3
poi	9717	2	0	1	12628.351905726036	15250.396694062581	59.0	12596	15239	5	0.00144446	2
poi	9716	2	0	1	12846.47973512481	26411.25208356715	59.0	12741	26322	5	0.00126811	3
poi	9715	2	1	1	11816.446857564128	18356.07693441408	8.0	11916	18317	5	0.00197811	4
poi	9714	2	1	1	15931.087024354443	15583.186095342693	58.99999999999999	15871	15548	2	0.00190397	3
poi	9713	2	0	1	20070.420302477716	11469.524242233696	26.0	20066	11468	4	0.00128611	3
