5	541	0.9961
5	555	0.9993
5	628	0.9976
5	686	0.9943
5	688	0.9996
5	690	0.9992
5	751	0.9971
5	769	0.9983
5	790	0.9964
5	791	0.9999
5	812	0.994
5	851	0.9996
5	901	0.9954
5	906	0.9992
5	917	0.9948
5	934	0.9957
5	966	0.9939
5	989	0.9939
6	28	0.9983
6	59	0.9972
6	79	0.9943
6	81	0.9959
6	98	0.9979
6	117	0.9964
6	122	0.9953
6	124	0.9995
6	135	0.9969
6	173	0.9975
6	196	0.9956
6	201	0.9952
6	202	0.9994
6	206	0.9973
6	226	0.9938
6	239	0.9989
6	249	0.9939
6	257	0.9948
6	315	0.9991
6	318	0.9954
6	344	0.9996
6	362	0.9967
6	370	0.9974
6	435	0.9981
6	441	0.9988
6	479	0.9976
6	500	0.9962
6	505	0.994
6	537	0.9961
6	578	0.9967
6	597	0.9953
6	621	0.9968
6	650	0.9965
6	684	0.9975
6	705	0.9937
6	728	0.9993
6	786	0.9942
6	792	0.9993
6	794	0.9946
6	814	0.9953
6	825	0.995
6	835	0.9989
6	870	0.9985
6	916	0.9979
6	927	0.996
6	994	0.9982
7	12	0.9936
7	45	0.9988
7	62	0.9985
7	115	0.9975
7	121	0.9969
7	134	0.9944
7	135	0.9985
7	192	0.9953
7	194	0.9985
7	197	0.9954
7	204	0.9951
7	218	0.9975
7	227	0.9981
7	230	0.9968
7	327	0.9984
7	335	0.9945
7	346	0.9952
7	382	0.9985
7	450	0.9987
7	480	0.9951
7	537	0.995
7	538	0.9967
7	544	0.9998
7	558	0.9996
7	567	0.9991
7	580	0.9985
7	582	0.9949
7	608	0.9966
7	644	0.997
7	666	0.9991
7	678	0.9993
7	687	0.9962
7	738	0.9986
7	761	0.9995
7	770	0.9936
7	781	0.9947
7	798	0.9987
7	859	0.9956
7	869	0.9971
7	890	0.9941
7	908	0.9982
7	936	0.9957
7	953	0.9988
7	961	0.9944
7	985	0.9936
8	42	0.9978
8	54	0.9984
8	56	0.999
8	59	0.9945
8	65	0.9989
8	76	0.9994
8	115	0.9995
8	142	0.9992
8	161	0.9983
8	172	0.9966
8	175	0.9947
8	242	0.9957
8	245	0.997
8	253	0.998
8	316	0.9942
8	332	0.9975
8	347	0.9989
8	365	0.9962
8	376	0.9993
8	377	0.9991
8	397	0.9991
8	405	0.9978
8	413	0.9955
8	453	0.9982
8	476	0.9939
8	527	0.9974
8	572	0.9957
8	578	0.9986
8	581	0.9993
8	583	0.9976
8	585	0.9984
8	602	0.9999
8	630	0.9983
8	662	0.9972
8	663	0.9977
8	682	0.9973
8	706	0.9949
8	737	0.9951
8	819	0.9955
8	843	0.9934
8	884	0.9956
8	894	0.9995
8	910	0.9959
8	946	0.9979
8	968	0.9962
9	12	0.9968
9	13	0.9955
9	50	0.9965
9	56	0.995
9	59	0.9992
9	78	0.9948
9	112	0.9966
9	156	0.9955
9	157	0.9952
9	162	0.994
9	164	0.9995
9	171	0.9943
9	186	0.9977
9	193	0.9999
9	214	0.9972
9	249	0.9959
9	254	0.9998
9	279	0.9957
9	283	0.9958
9	289	0.9942
9	318	0.9985
9	319	0.9953
9	365	0.9973
9	393	0.9996
9	400	0.9995
9	401	0.9951
9	408	0.9941
9	412	0.9982
9	416	0.9956
9	425	0.9935
9	471	0.9939
9	473	0.9967
9	523	0.9989
9	601	0.9942
9	625	0.9991
9	648	0.9991
9	650	0.9993
9	744	0.9995
9	760	0.9997
9	764	0.996
9	767	0.9986
9	788	0.9971
9	796	0.9988
9	807	0.9979
9	822	0.9957
9	838	0.9958
9	853	0.9967
9	871	0.9944
9	874	0.9949
9	879	0.9988
9	882	0.9975
9	888	0.9953
9	897	0.9991
9	906	0.9999
9	916	0.9994
9	922	0.9995
9	925	0.9986
9	966	0.9982
10	11	0.9942
10	27	0.9951
10	35	0.9963
10	52	0.9954
10	70	0.9995
10	132	0.9991
10	257	0.995
10	318	0.9972
10	336	0.9952
10	339	0.9996
10	358	0.9939
10	384	0.9959
10	386	0.9987
10	411	0.998
10	415	0.9964
10	416	0.9935
10	422	0.9958
10	448	0.9985
10	472	0.9953
10	505	0.9956
10	529	0.9998
10	537	0.9997
10	548	0.9974
10	552	0.9944
10	567	0.9939
10	603	0.9957
10	606	0.9994
10	613	0.9974
10	626	0.9969
10	682	1
10	703	0.9934
10	715	0.9946
10	731	0.9982
10	757	0.9982
10	854	0.994
10	874	0.9999
10	899	0.9948
10	908	0.9995
10	928	0.9948
10	960	0.9953
10	967	0.9965
10	980	0.9986
10	984	0.9935
10	987	0.9968
11	17	0.9977
11	18	0.9999
11	33	0.9994
11	38	0.9961
11	66	0.9985
11	121	0.9989
11	122	0.9975
11	138	0.9978
11	161	0.9986
11	168	0.9995
11	172	0.9961
11	176	0.9995
11	219	0.9992
11	243	0.9988
11	274	0.9967
11	288	0.995
11	303	0.9948
11	341	0.9966
11	356	0.9955
11	359	0.9997
11	363	0.9992
11	369	0.9936
11	380	0.9947
11	384	0.9937
11	386	0.9972
11	389	0.9939
11	395	0.996
11	421	0.9942
11	430	0.9969
11	462	0.9979
11	471	0.9983
11	477	0.9976
11	492	0.9953
11	498	0.9935
11	506	0.9993
11	524	0.9985
11	531	0.9969
11	540	0.9949
11	560	0.9992
11	567	0.9968
11	571	0.997
11	579	0.9976
11	627	0.9943
11	678	0.9947
11	687	0.9996
11	708	0.999
11	719	0.9987
11	730	0.9977
11	758	0.9994
11	759	0.9943
11	774	0.998
11	786	0.9958
11	796	0.9982
11	830	0.9991
11	850	0.9971
11	874	0.9979
11	882	0.9988
11	884	0.9978
11	914	0.9971
11	938	0.9985
11	978	0.9991
11	989	0.9936
12	13	0.9985
12	27	0.9964
12	56	0.9955
12	137	0.9986
12	143	0.9955
12	153	0.9998
12	158	0.996
12	169	0.9959
12	198	0.9946
12	240	0.9954
12	247	0.9956
12	260	0.9961
12	273	0.9958
12	282	0.9991
12	285	0.9949
12	306	0.9976
12	317	0.9966
12	333	0.9947
12	334	1
12	352	0.9977
12	363	0.9955
12	379	0.9984
12	394	0.9997
12	409	0.998
12	437	0.9949
12	446	0.9968
12	464	0.9967
12	489	1
12	490	0.995
12	504	0.9973
12	510	0.9984
12	539	0.9994
12	560	0.9987
12	592	0.9939
12	611	0.9966
12	618	0.9979
12	621	0.9997
12	631	0.9947
12	632	0.9979
12	637	0.9948
12	641	0.9952
12	645	0.999
12	649	0.9959
12	689	0.9976
12	699	0.9984
12	712	0.9998
12	714	0.9962
12	746	0.994
12	786	0.9948
12	796	0.9973
12	813	0.9958
12	861	0.9967
12	868	0.9955
12	872	0.9992
12	882	0.9978
12	886	0.9966
12	889	0.994
12	916	0.9995
12	917	0.9971
12	933	0.9948
12	940	0.9989
12	951	0.9942
12	955	0.9945
12	963	0.9997
12	969	0.9963
12	973	0.9976
12	988	0.9971
13	14	0.9937
13	20	0.995
13	25	0.9954
13	40	0.995
13	42	0.9977
13	48	0.9968
13	145	0.9989
13	178	0.9998
13	182	0.9943
13	201	0.9973
13	213	0.9999
13	251	0.9987
13	297	0.9937
13	298	0.9961
13	315	0.9987
13	325	0.9967
13	333	0.9966
13	346	0.9944
13	361	0.9974
13	363	0.9976
13	381	0.9954
13	387	0.9988
13	395	0.9966
13	462	0.9941
13	488	0.9999
13	496	0.9996
13	523	0.996
13	526	0.999
13	539	0.9998
13	597	0.996
13	605	0.999
13	613	0.9978
13	622	0.998
13	626	0.9969
13	646	0.9952
13	652	0.9971
13	667	0.9989
13	680	0.9999
13	736	0.9967
13	739	0.9985
13	824	0.9985
13	834	0.9977
13	860	0.9987
13	876	0.9995
13	882	0.9993
13	895	0.9962
13	946	0.9994
13	973	0.9992
13	991	0.9976
14	17	0.9963
14	28	0.9964
14	78	0.9951
14	84	0.9949
14	115	0.9998
14	128	0.9947
14	135	0.9974
14	139	0.9972
14	144	0.9988
14	150	0.9998
14	152	0.9977
14	166	0.998
14	204	0.9955
14	219	0.9959
14	224	0.9999
14	226	0.9948
14	260	0.9994
14	274	0.9945
14	275	0.9969
14	287	0.9971
14	310	0.9994
14	331	0.9969
14	353	0.9958
14	356	0.9955
14	395	0.9939
14	410	0.9991
14	445	0.9954
14	539	0.9998
14	573	0.9959
14	586	0.998
14	629	0.997
14	643	0.9971
14	665	0.9948
14	748	0.9969
14	753	0.9952
14	755	0.9996
14	774	0.9983
14	803	0.9995
14	814	0.9946
14	861	0.9959
14	865	0.9953
14	889	0.9943
14	951	0.9972
14	982	0.9988
14	996	0.9934
15	23	0.995
15	25	0.9956
15	43	0.9991
15	45	0.995
15	66	0.998
15	82	0.9959
15	131	0.9993
15	138	0.9968
15	151	0.999
15	169	0.9976
15	222	0.999
15	282	0.9949
15	284	0.9998
15	285	0.9995
15	296	0.9967
15	326	0.9988
15	354	0.9967
15	369	0.999
15	371	0.9957
15	383	0.9978
15	384	0.9973
15	386	0.9954
15	388	0.9973
15	425	0.9992
15	476	0.9948
15	498	0.9949
15	538	0.9969
15	555	0.9963
15	564	0.9949
15	575	0.9963
15	577	0.9981
15	590	0.9977
15	592	0.9996
15	598	0.9938
15	633	0.9973
15	642	0.9947
15	697	0.9976
15	732	0.9957
15	739	0.994
15	744	0.9943
15	750	0.9979
15	782	0.9936
15	790	0.9983
15	826	0.9961
15	830	0.999
15	836	0.9987
15	872	0.9986
15	875	0.9968
15	876	0.9957
15	892	0.9985
15	897	0.9979
15	911	0.998
15	926	0.9937
15	945	0.9938
15	947	0.9976
15	957	0.9967
15	986	0.9995
15	993	0.9967
16	42	0.9958
16	43	0.9945
16	65	0.9982
16	113	0.9961
16	116	0.9936
16	143	0.9981
16	189	0.9986
16	230	0.9952
16	248	0.9976
16	294	0.9981
16	334	0.9972
16	343	0.9991
16	352	0.9992
16	384	0.994
16	418	0.9991
16	424	0.9985
16	436	0.9981
16	449	0.9952
16	508	0.998
16	538	0.9959
16	555	0.9972
16	581	0.9998
16	594	1
16	645	0.9966
16	646	0.9985
16	654	0.9957
16	673	0.9968
16	677	0.9958
16	742	0.996
16	766	0.9935
16	807	0.9951
16	874	0.9998
16	875	0.9997
16	934	0.999
16	938	0.9979
16	996	0.9994
17	32	0.9937
17	49	0.9975
17	74	0.9964
17	79	0.997
17	86	0.9972
17	99	0.9998
17	162	0.9998
17	190	0.9943
17	285	0.996
17	313	0.9945
17	340	0.9941
17	347	0.9988
17	440	0.9987
17	454	0.9984
17	466	0.9979
17	525	0.9939
17	537	0.9936
17	538	0.9954
17	616	0.9938
17	648	0.999
17	692	0.9997
17	709	0.9984
17	712	0.9992
17	774	0.9999
17	803	0.9961
17	805	0.999
17	819	0.996
17	826	0.9955
17	829	0.9994
17	861	0.9998
17	889	0.9977
17	909	0.9935
17	965	0.9993
17	984	0.9966
18	20	0.9946
18	30	0.9948
18	93	0.9976
18	107	0.9963
18	123	0.9999
18	134	0.9993
18	149	0.994
18	178	0.9935
18	186	0.9975
18	271	0.9963
18	323	0.9987
18	327	0.998
18	384	0.9966
18	399	0.9992
18	444	0.9983
18	471	0.9988
18	475	0.994
18	477	0.9959
18	480	0.9983
18	532	0.9975
18	553	0.9999
18	565	0.9948
18	580	0.9961
18	590	0.9983
18	601	0.9944
18	603	0.9996
18	606	0.9961
18	629	0.9987
18	673	0.9972
18	687	0.9979
18	689	0.999
18	701	0.9977
18	702	0.9987
18	791	0.9955
18	809	0.9985
18	828	0.9965
18	846	0.9999
18	870	0.994
18	875	0.9987
18	896	0.9983
18	920	0.9983
18	922	0.9971
19	41	0.9945
19	45	0.9973
19	50	0.999
19	56	0.9978
19	63	0.9957
19	65	0.9937
19	79	0.9973
19	97	0.995
19	108	0.9991
19	128	0.9974
19	135	0.9953
19	150	0.9936
19	189	0.9969
19	230	0.9979
19	245	0.9992
19	258	0.9937
19	279	0.9955
19	298	0.999
19	348	0.9979
19	394	0.9997
19	400	0.997
19	404	0.9963
19	434	0.9973
19	441	0.9991
19	465	0.9967
19	467	0.9948
19	479	0.9948
19	492	0.9983
19	499	0.9943
19	515	0.9967
19	575	0.9975
19	606	0.9998
19	616	0.9984
19	624	0.9981
19	633	0.9984
19	677	0.9992
19	682	0.9973
19	705	0.995
19	713	0.9936
19	735	0.9971
19	744	0.9941
19	752	0.9955
19	781	0.9997
19	785	0.9941
19	807	0.9942
19	810	0.9983
19	848	0.9943
19	868	0.9996
19	887	0.9952
19	894	0.9958
19	922	0.9953
19	940	0.9991
19	957	0.9938
19	996	0.9968
20	36	0.9997
20	44	0.9938
20	81	0.9951
20	101	0.9944
20	148	0.9969
20	176	0.997
20	185	0.9968
20	196	0.997
20	205	0.9943
20	269	0.9976
20	283	0.9962
20	304	0.9943
20	326	0.9985
20	342	0.9997
20	388	0.9945
20	418	0.9943
20	487	0.9988
20	502	0.9965
20	522	0.9981
20	558	0.9955
20	587	0.9992
20	616	0.9974
20	617	0.9965
20	627	0.996
20	751	0.9965
20	773	0.998
20	784	0.9994
20	848	0.9998
20	865	0.9952
20	869	0.9968
20	918	0.9982
20	921	0.9982
20	945	0.9995
20	949	0.9968
21	37	0.9941
21	53	0.9982
21	61	0.9966
21	117	0.9997
21	142	0.9976
21	150	0.9942
21	151	0.9965
21	156	0.9992
21	161	0.9987
21	176	0.9992
21	184	0.9951
21	197	0.9972
21	235	0.9976
21	273	0.9951
21	330	0.9936
21	363	0.9968
21	370	0.9967
21	375	0.9939
21	415	0.9971
21	438	0.9995
21	451	0.9975
21	491	0.9982
21	498	0.9996
21	515	0.9986
21	521	0.9987
21	534	0.9993
21	535	0.9962
21	542	0.9978
21	566	0.9949
21	653	0.9986
21	727	0.9967
21	731	0.9979
21	741	0.9973
21	759	0.9997
21	763	0.998
21	773	0.9959
21	789	0.994
21	813	0.9992
21	892	0.999
21	925	0.9976
21	943	0.9955
21	964	0.9964
21	981	0.9953
22	28	0.9956
22	30	0.9955
22	41	0.9997
22	59	0.9995
22	82	0.996
22	142	0.996
22	175	0.9939
22	240	0.9952
22	245	0.9943
22	263	0.9938
22	316	0.9993
22	320	0.994
22	336	0.9935
22	342	0.9998
22	361	0.9949
22	372	0.9961
22	392	0.9935
22	400	0.9981
22	403	0.9939
22	421	0.9951
22	441	0.9999
22	467	0.9966
22	477	0.9994
22	501	0.9993
22	508	0.9974
22	525	0.9995
22	550	0.9972
22	555	0.9999
22	571	0.9935
22	578	0.9964
22	610	0.9941
22	697	0.9974
22	705	0.9951
22	750	0.9992
22	755	0.9966
22	808	0.9956
22	813	0.9989
22	840	0.995
22	876	0.9992
22	895	0.9974
22	897	0.9984
22	899	0.9997
23	34	0.9998
23	50	0.9962
23	60	0.9992
23	81	0.9936
23	91	0.9999
23	98	1
23	106	0.9964
23	115	0.9978
23	154	0.9945
23	264	0.9977
23	313	0.9963
23	324	0.9986
23	357	0.9996
23	362	0.9965
23	363	0.9938
23	416	0.9987
23	436	0.9983
23	440	0.9978
23	441	0.9971
23	460	0.9989
23	461	0.9978
23	524	0.9999
23	533	0.9961
23	538	0.9967
23	562	0.9969
23	566	0.9958
23	616	0.9954
23	617	0.9959
23	660	0.9975
23	713	0.9982
23	781	0.9995
23	786	0.9938
23	827	0.9997
23	896	0.9973
23	909	0.9981
23	911	0.9937
23	933	0.9988
23	956	0.994
23	972	0.9944
24	30	0.9996
24	31	0.9977
24	36	0.9944
24	42	1
24	48	0.9991
24	86	0.9956
24	98	0.9998
24	99	0.9944
24	124	0.9994
24	129	0.9962
24	148	0.9989
24	153	0.9944
24	158	0.9941
24	199	0.9986
24	203	0.9996
24	204	0.998
24	241	0.9972
24	246	0.9963
24	272	0.9992
24	291	0.997
24	321	0.9973
24	330	0.9974
24	356	0.9972
24	368	0.9962
24	372	0.9967
24	390	0.9977
24	394	0.9965
24	396	0.9962
24	411	0.9952
24	417	1
24	440	0.9955
24	441	0.9942
24	444	0.999
24	451	0.9943
24	473	0.997
24	517	0.9951
24	524	0.9948
24	547	0.9954
24	567	0.9962
24	570	0.9948
24	589	0.9943
24	635	0.9993
24	663	0.9966
24	713	0.9973
24	727	0.9982
24	743	0.9974
24	747	0.9953
24	809	0.9997
24	816	0.9991
24	875	0.9985
24	890	0.9949
24	909	0.9954
24	916	0.9944
24	923	0.9973
24	926	0.9974
24	927	0.9973
24	948	0.9985
24	952	0.9993
24	966	0.9987
24	976	0.9953
25	37	0.9989
25	42	0.9993
25	61	0.9976
25	65	0.9975
25	107	0.9979
25	115	0.9968
25	118	0.9967
25	133	0.9936
25	139	0.997
25	149	0.9991
25	188	0.9997
25	193	0.9963
25	209	0.9986
25	262	0.9942
25	309	1
25	313	0.9959
25	322	0.9996
25	403	0.9956
25	438	0.9974
25	441	0.9967
25	457	0.9943
25	479	0.9991
25	505	0.9981
25	507	0.9941
25	519	0.9964
25	566	0.9952
25	595	0.9995
25	615	0.9983
25	632	0.9954
25	641	0.9962
25	682	0.999
25	689	0.9938
25	700	0.9988
25	711	0.9967
25	731	0.9935
25	770	0.994
25	777	0.9964
25	797	0.9984
25	805	0.9977
25	870	0.9995
25	873	0.9993
25	881	0.9996
25	907	0.9955
25	930	1
25	938	0.9999
25	945	0.9966
25	956	0.9949
25	965	0.9951
25	974	0.9993
25	981	0.9993
25	993	0.9949
26	38	0.9967
26	49	0.9962
26	102	0.9947
26	137	0.9969
26	141	0.9979
26	146	0.9992
26	154	0.9998
26	166	0.999
26	183	1
26	200	0.9945
26	206	0.9999
26	231	0.9988
26	245	0.9977
26	296	0.9938
26	311	0.9962
26	342	0.9974
26	359	0.9993
26	377	0.9975
26	386	0.9984
26	403	0.9995
26	409	0.9943
26	441	0.9972
26	473	0.9971
26	484	0.9996
26	505	0.9982
26	510	0.9981
26	524	0.9994
26	587	0.9939
26	613	0.9998
26	617	0.9998
26	677	0.9961
26	697	0.9939
26	726	0.9997
26	749	0.9994
26	755	0.9992
26	804	0.9974
26	851	0.9979
26	856	0.9985
26	909	0.9957
26	913	0.9979
26	917	0.9986
26	980	0.9981
27	42	0.9991
27	63	0.9985
27	65	0.9982
27	71	0.9992
27	103	0.9953
27	113	0.9988
27	125	0.9973
27	161	0.9937
27	212	0.9944
27	312	0.999
27	384	0.9935
27	423	0.9945
27	429	0.999
27	431	0.9986
27	451	0.9998
27	492	0.9998
27	506	0.9982
27	515	0.9995
27	551	0.9981
27	579	0.9985
27	603	0.9948
27	620	0.999
27	658	0.9976
27	691	0.9986
27	712	0.9993
27	716	0.997
27	737	0.9998
27	751	0.9987
27	786	0.9949
27	787	0.9977
27	832	0.9967
27	840	0.9964
27	862	0.9964
27	883	0.9976
27	923	0.9946
27	958	0.9986
27	987	0.9979
28	38	0.9965
28	43	0.9971
28	44	0.9974
28	92	0.998
28	102	0.9976
28	117	0.9995
28	118	0.9967
28	125	0.9975
28	166	0.9981
28	168	0.998
28	199	0.9992
28	229	0.9967
28	237	0.9968
28	240	0.9982
28	246	0.9963
28	264	0.9978
28	276	0.9994
28	299	0.9947
28	337	0.9999
28	340	0.9952
28	345	0.9952
28	366	0.9954
28	393	0.9948
28	397	0.9983
28	398	0.9952
28	404	0.9957
28	441	0.997
28	446	0.9972
28	464	0.9966
28	475	0.9953
28	481	0.997
28	488	0.9978
28	509	0.9948
28	520	0.9976
28	524	0.9973
28	572	0.9982
28	585	0.9938
28	611	0.9968
28	621	0.9976
28	671	0.9969
28	692	0.9958
28	698	0.9942
28	720	0.9988
28	735	0.9961
28	750	0.9992
28	760	0.998
28	776	0.9974
28	779	0.9995
28	791	0.9999
28	798	0.9981
28	814	0.9984
28	818	0.9995
28	826	0.9995
28	838	0.997
28	848	0.997
28	868	0.9951
28	888	0.9952
28	898	0.995
28	900	0.9996
28	904	0.9983
28	917	0.9992
28	956	0.999
28	983	0.9979
28	985	0.9943
29	39	0.9978
29	59	0.9987
29	72	0.9951
29	131	0.9944
29	144	0.9937
29	167	0.9989
29	198	0.9997
29	228	0.9999
29	234	0.9967
29	244	0.9987
29	254	0.9967
29	265	0.9946
29	267	0.9949
29	300	0.9971
29	333	0.9954
29	351	0.9991
29	364	0.9996
29	374	0.9954
29	390	0.9953
29	416	0.9987
29	418	0.9993
29	420	0.9965
29	433	0.9939
29	436	0.9942
29	488	0.9983
29	491	0.9962
29	502	0.9968
29	503	0.9995
29	511	0.9965
29	660	0.9999
29	674	0.9986
29	700	0.9947
29	722	0.9941
29	754	0.995
29	759	0.9986
29	780	0.9999
29	797	0.9992
29	809	0.999
29	863	1
29	867	0.9997
29	875	0.9958
29	882	0.9939
29	887	0.994
29	900	0.9988
29	922	0.998
29	923	0.9978
29	930	0.9965
29	936	0.9945
29	937	0.9959
29	950	0.9941
29	956	0.9948
29	958	0.9936
30	33	0.9973
30	35	0.9963
30	40	0.9957
30	46	0.9989
30	53	0.9949
30	69	0.9995
30	76	0.9956
30	114	0.9954
30	116	0.9981
30	118	0.9989
30	125	0.9942
30	130	0.9974
30	132	0.9973
30	144	0.9954
30	149	0.9983
30	159	0.9949
30	194	0.9972
30	203	0.9935
30	228	0.9982
30	238	0.9982
30	252	0.9971
30	258	0.9982
30	259	0.995
30	291	0.9988
30	293	0.9964
30	299	0.9965
30	303	0.9943
30	306	0.9993
30	320	0.998
30	325	0.9999
30	362	0.9935
30	365	1
30	375	0.9961
30	387	0.9991
30	423	0.9946
30	461	0.9981
30	468	0.9972
30	478	0.9965
30	482	0.9955
30	530	0.9968
30	537	0.9953
30	558	0.9985
30	564	0.9986
30	567	0.9951
30	585	0.9969
30	587	0.9949
30	590	0.9972
30	612	0.9939
30	619	0.9947
30	635	0.9969
30	636	0.9939
30	639	0.9997
30	640	0.9982
30	648	0.9956
30	655	0.9987
30	665	0.999
30	667	0.9951
30	681	0.9956
30	692	0.9981
30	696	0.9978
30	709	0.9967
30	712	0.9938
30	718	0.9964
30	721	0.9941
30	730	0.9949
30	738	0.9961
30	756	0.9991
30	763	0.9938
30	766	0.9979
30	767	0.9949
30	768	0.9938
30	777	0.9951
30	778	0.998
30	780	0.9998
30	786	0.9996
30	790	0.9935
30	802	0.9958
30	803	0.9961
30	804	0.9968
30	807	0.9979
30	813	0.9938
30	815	0.9951
30	827	0.9985
30	829	0.9959
30	834	0.9948
30	847	0.9971
30	851	0.9979
30	855	0.9994
30	875	0.9955
30	877	0.9975
30	892	0.9936
30	899	0.9986
30	910	0.9967
30	919	0.9995
30	922	0.9964
30	952	0.9988
30	964	0.9987
30	968	0.9965
30	977	0.9979
30	978	0.999
30	983	0.9997
30	985	0.9961
30	995	0.9945
31	59	0.9962
31	112	0.9982
31	119	0.994
31	123	0.9953
31	137	0.9981
31	141	0.9978
31	144	0.9995
31	151	0.9998
31	173	0.9964
31	191	0.9949
31	218	0.9942
31	221	0.9986
31	226	0.9936
31	231	0.9971
31	242	0.9956
31	279	0.9984
31	296	0.9956
31	325	0.9981
31	391	0.9995
31	398	0.9979
31	420	0.9941
31	430	0.9944
31	446	0.9994
31	454	0.9998
31	477	0.994
31	495	0.9988
31	519	0.996
31	531	0.9969
31	546	0.9987
31	564	0.997
31	566	0.998
31	584	0.9938
31	595	0.9985
31	599	0.9949
31	610	0.9976
31	623	0.999
31	629	0.9947
31	631	0.9951
31	646	0.9967
31	655	0.9999
31	659	0.9935
31	671	0.9979
31	676	0.9978
31	700	0.9988
31	709	0.9984
31	717	0.9986
31	725	0.9985
31	729	0.9988
31	754	0.9937
31	786	0.9991
